HelioClim-3 Database of Solar Irradiance v5 (derived from satellite data);;;;;;;
;;;;
Provider;MINES ParisTech / Armines / Transvalor (France);;;;;;;;;;
2024.0;12.0;6.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;6.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;6.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;8.0;77.3;77.3;65.8;89.0;2.0;295.3;77.3;77.3
2024.0;12.0;7.0;9.0;258.4;258.4;219.7;297.2;2.0;607.6;313.6;258.4
2024.0;12.0;7.0;10.0;432.2;432.2;367.4;497.1;2.0;875.7;553.1;432.2
2024.0;12.0;7.0;11.0;654.3;654.3;556.2;752.4;2.0;1081.4;745.3;654.3
2024.0;12.0;7.0;12.0;801.8;801.8;681.5;922.1;2.0;1210.7;868.5;801.8
2024.0;12.0;7.0;13.0;688.6;688.6;585.3;791.9;2.0;1254.9;910.6;688.6
2024.0;12.0;7.0;14.0;887.3;887.3;754.1;1020.4;2.0;1210.7;868.5;887.3
2024.0;12.0;7.0;15.0;742.8;742.8;631.4;854.2;2.0;1081.4;745.3;742.8
2024.0;12.0;7.0;16.0;478.5;478.5;406.8;550.4;2.0;875.7;553.1;478.5
2024.0;12.0;7.0;17.0;275.4;275.4;234.1;316.8;2.0;607.6;313.6;275.4
2024.0;12.0;7.0;18.0;66.5;66.5;56.5;76.4;2.0;295.3;77.3;66.5
2024.0;12.0;7.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;7.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;8.0;79.4;79.4;67.4;91.2;2.0;295.0;77.1;79.4
2024.0;12.0;8.0;9.0;256.7;256.7;218.2;295.3;2.0;607.1;313.1;256.7
2024.0;12.0;8.0;10.0;541.6;541.6;460.4;622.9;2.0;875.1;552.5;541.6
2024.0;12.0;8.0;11.0;706.2;706.2;600.2;812.1;2.0;1080.8;744.7;706.2
2024.0;12.0;8.0;12.0;787.1;787.1;669.1;905.1;2.0;1210.0;867.7;787.1
2024.0;12.0;8.0;13.0;705.9;705.9;599.9;811.8;2.0;1254.1;909.9;705.9
2024.0;12.0;8.0;14.0;894.4;894.4;760.3;1028.6;2.0;1210.0;867.7;894.4
2024.0;12.0;8.0;15.0;779.8;779.8;662.9;896.7;2.0;1080.8;744.7;779.8
2024.0;12.0;8.0;16.0;437.2;437.2;371.7;502.9;2.0;875.1;552.5;437.2
2024.0;12.0;8.0;17.0;311.8;311.8;265.0;358.6;2.0;607.1;313.1;311.8
2024.0;12.0;8.0;18.0;71.7;71.7;60.9;82.5;2.0;295.0;77.1;71.7
2024.0;12.0;8.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;8.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;8.0;76.4;76.4;65.0;87.9;2.0;294.7;76.9;76.4
2024.0;12.0;9.0;9.0;257.2;257.2;218.6;295.8;2.0;606.7;312.7;257.2
2024.0;12.0;9.0;10.0;526.9;526.9;447.9;606.0;2.0;874.6;551.9;526.9
2024.0;12.0;9.0;11.0;678.7;678.7;576.9;780.5;2.0;1080.2;744.0;678.7
2024.0;12.0;9.0;12.0;893.4;893.4;759.4;1027.5;2.0;1209.4;867.0;893.4
2024.0;12.0;9.0;13.0;902.0;902.0;766.8;1037.4;2.0;1253.4;909.1;902.0
2024.0;12.0;9.0;14.0;852.0;852.0;724.2;979.8;2.0;1209.4;867.0;852.0
2024.0;12.0;9.0;15.0;585.5;585.5;497.7;673.4;2.0;1080.2;744.0;585.5
2024.0;12.0;9.0;16.0;473.9;473.9;402.8;544.9;2.0;874.6;551.9;473.9
2024.0;12.0;9.0;17.0;318.1;318.1;270.4;365.9;2.0;606.7;312.7;318.1
2024.0;12.0;9.0;18.0;60.2;60.2;51.2;69.2;2.0;294.7;76.9;60.2
2024.0;12.0;9.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;9.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;8.0;71.1;71.1;60.5;81.9;2.0;294.5;76.7;71.1
2024.0;12.0;10.0;9.0;279.0;279.0;237.2;320.9;2.0;606.3;312.4;279.0
2024.0;12.0;10.0;10.0;425.8;425.8;362.0;489.7;2.0;874.1;551.5;425.8
2024.0;12.0;10.0;11.0;666.7;666.7;566.6;766.7;2.0;1079.6;743.4;666.7
2024.0;12.0;10.0;12.0;714.0;714.0;606.9;821.1;2.0;1208.8;866.4;714.0
2024.0;12.0;10.0;13.0;839.9;839.9;714.0;966.0;2.0;1252.8;908.5;839.9
2024.0;12.0;10.0;14.0;795.3;795.3;676.1;914.7;2.0;1208.8;866.4;795.3
2024.0;12.0;10.0;15.0;622.0;622.0;528.6;715.3;2.0;1079.6;743.4;622.0
2024.0;12.0;10.0;16.0;410.9;410.9;349.3;472.5;2.0;874.1;551.5;410.9
2024.0;12.0;10.0;17.0;303.4;303.4;257.9;348.9;2.0;606.3;312.4;303.4
2024.0;12.0;10.0;18.0;68.3;68.3;58.1;78.6;2.0;294.5;76.7;68.3
2024.0;12.0;10.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;10.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;8.0;70.5;70.5;60.0;81.2;2.0;294.3;76.6;70.5
2024.0;12.0;11.0;9.0;316.9;316.9;269.4;364.5;2.0;606.0;312.1;316.9
2024.0;12.0;11.0;10.0;522.6;522.6;444.2;601.0;2.0;873.7;551.0;522.6
2024.0;12.0;11.0;11.0;725.6;725.6;616.7;834.4;2.0;1079.1;742.9;725.6
2024.0;12.0;11.0;12.0;640.7;640.7;544.6;736.9;2.0;1208.2;865.8;640.7
2024.0;12.0;11.0;13.0;840.4;840.4;714.4;966.6;2.0;1252.3;907.9;840.4
2024.0;12.0;11.0;14.0;708.6;708.6;602.3;814.9;2.0;1208.2;865.8;708.6
2024.0;12.0;11.0;15.0;571.0;571.0;485.3;656.7;2.0;1079.1;742.9;571.0
2024.0;12.0;11.0;16.0;518.9;518.9;441.0;596.7;2.0;873.7;551.0;518.9
2024.0;12.0;11.0;17.0;296.4;296.4;251.9;340.8;2.0;606.0;312.1;296.4
2024.0;12.0;11.0;18.0;65.1;65.1;55.4;74.9;2.0;294.3;76.6;65.1
2024.0;12.0;11.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;11.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;8.0;69.8;69.8;59.4;80.4;2.0;294.0;76.4;69.8
2024.0;12.0;12.0;9.0;311.9;311.9;265.1;358.7;2.0;605.7;311.8;311.9
2024.0;12.0;12.0;10.0;502.2;502.2;426.8;577.4;2.0;873.3;550.6;502.2
2024.0;12.0;12.0;11.0;557.5;557.5;473.9;641.1;2.0;1078.7;742.5;557.5
2024.0;12.0;12.0;12.0;662.6;662.6;563.2;762.0;2.0;1207.8;865.3;662.6
2024.0;12.0;12.0;13.0;670.3;670.3;569.7;770.8;2.0;1251.8;907.4;670.3
2024.0;12.0;12.0;14.0;834.0;834.0;708.9;959.0;2.0;1207.8;865.3;834.0
2024.0;12.0;12.0;15.0;737.7;737.7;627.0;848.3;2.0;1078.7;742.5;737.7
2024.0;12.0;12.0;16.0;539.4;539.4;458.5;620.4;2.0;873.3;550.6;539.4
2024.0;12.0;12.0;17.0;259.2;259.2;220.3;298.1;2.0;605.7;311.8;259.2
2024.0;12.0;12.0;18.0;70.6;70.6;60.0;81.3;2.0;294.0;76.4;70.6
2024.0;12.0;12.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;12.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;8.0;67.8;67.8;57.7;78.0;2.0;293.9;76.3;67.8
2024.0;12.0;13.0;9.0;248.4;248.4;211.1;285.5;2.0;605.4;311.5;248.4
2024.0;12.0;13.0;10.0;407.8;407.8;346.6;468.9;2.0;873.0;550.3;407.8
2024.0;12.0;13.0;11.0;737.1;737.1;626.5;847.7;2.0;1078.3;742.1;737.1
2024.0;12.0;13.0;12.0;803.6;803.6;683.0;924.2;2.0;1207.4;864.9;803.6
2024.0;12.0;13.0;13.0;715.2;715.2;607.9;822.4;2.0;1251.4;906.9;715.2
2024.0;12.0;13.0;14.0;671.4;671.4;570.7;772.1;2.0;1207.4;864.9;671.4
2024.0;12.0;13.0;15.0;630.2;630.2;535.6;724.7;2.0;1078.3;742.1;630.2
2024.0;12.0;13.0;16.0;435.5;435.5;370.2;501.0;2.0;873.0;550.3;435.5
2024.0;12.0;13.0;17.0;268.0;268.0;227.8;308.2;2.0;605.4;311.5;268.0
2024.0;12.0;13.0;18.0;69.5;69.5;59.1;80.1;2.0;293.9;76.3;69.5
2024.0;12.0;13.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;13.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;8.0;79.6;79.6;67.6;91.5;2.0;293.7;76.2;79.6
2024.0;12.0;14.0;9.0;270.9;270.9;230.3;311.6;2.0;605.2;311.3;270.9
2024.0;12.0;14.0;10.0;436.4;436.4;370.9;501.9;2.0;872.7;550.0;436.4
2024.0;12.0;14.0;11.0;568.7;568.7;483.4;654.0;2.0;1078.0;741.7;568.7
2024.0;12.0;14.0;12.0;903.8;903.8;768.3;1039.4;2.0;1207.0;864.5;903.8
2024.0;12.0;14.0;13.0;865.2;865.2;735.3;994.9;2.0;1251.0;906.6;865.2
2024.0;12.0;14.0;14.0;812.8;812.8;690.8;934.7;2.0;1207.0;864.5;812.8
2024.0;12.0;14.0;15.0;715.4;715.4;608.1;822.7;2.0;1078.0;741.7;715.4
2024.0;12.0;14.0;16.0;406.3;406.3;345.4;467.2;2.0;872.7;550.0;406.3
2024.0;12.0;14.0;17.0;313.6;313.6;266.5;360.6;2.0;605.2;311.3;313.6
2024.0;12.0;14.0;18.0;67.4;67.4;57.3;77.5;2.0;293.7;76.2;67.4
2024.0;12.0;14.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;14.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;8.0;64.6;64.6;54.9;74.2;2.0;293.6;76.1;64.6
2024.0;12.0;15.0;9.0;317.9;317.9;270.2;365.6;2.0;605.0;311.1;317.9
2024.0;12.0;15.0;10.0;490.8;490.8;417.2;564.5;2.0;872.5;549.7;490.8
2024.0;12.0;15.0;11.0;676.6;676.6;575.1;778.1;2.0;1077.7;741.4;676.6
2024.0;12.0;15.0;12.0;785.8;785.8;668.0;903.7;2.0;1206.7;864.2;785.8
2024.0;12.0;15.0;13.0;827.4;827.4;703.2;951.4;2.0;1250.7;906.2;827.4
2024.0;12.0;15.0;14.0;637.1;637.1;541.5;732.7;2.0;1206.7;864.2;637.1
2024.0;12.0;15.0;15.0;716.2;716.2;608.8;823.6;2.0;1077.7;741.4;716.2
2024.0;12.0;15.0;16.0;558.5;558.5;474.7;642.2;2.0;872.5;549.7;558.5
2024.0;12.0;15.0;17.0;281.6;281.6;239.4;323.8;2.0;605.0;311.1;281.6
2024.0;12.0;15.0;18.0;72.7;72.7;61.8;83.6;2.0;293.6;76.1;72.7
2024.0;12.0;15.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;15.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;8.0;74.6;74.6;63.4;85.9;2.0;293.5;76.0;74.6
2024.0;12.0;16.0;9.0;320.8;320.8;272.6;368.9;2.0;604.9;310.9;320.8
2024.0;12.0;16.0;10.0;430.3;430.3;365.8;494.9;2.0;872.3;549.5;430.3
2024.0;12.0;16.0;11.0;661.5;661.5;562.3;760.8;2.0;1077.5;741.2;661.5
2024.0;12.0;16.0;12.0;775.1;775.1;658.9;891.4;2.0;1206.5;863.9;775.1
2024.0;12.0;16.0;13.0;927.8;927.8;788.6;1066.9;2.0;1250.5;906.0;927.8
2024.0;12.0;16.0;14.0;777.2;777.2;660.7;893.8;2.0;1206.5;863.9;777.2
2024.0;12.0;16.0;15.0;604.1;604.1;513.4;694.6;2.0;1077.5;741.2;604.1
2024.0;12.0;16.0;16.0;499.4;499.4;424.4;574.3;2.0;872.3;549.5;499.4
2024.0;12.0;16.0;17.0;298.1;298.1;253.4;342.8;2.0;604.9;310.9;298.1
2024.0;12.0;16.0;18.0;70.3;70.3;59.8;80.9;2.0;293.5;76.0;70.3
2024.0;12.0;16.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;16.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;8.0;72.1;72.1;61.3;83.0;2.0;293.4;76.0;72.1
2024.0;12.0;17.0;9.0;289.9;289.9;246.4;333.3;2.0;604.8;310.8;289.9
2024.0;12.0;17.0;10.0;485.2;485.2;412.5;558.1;2.0;872.2;549.4;485.2
2024.0;12.0;17.0;11.0;751.0;751.0;638.3;863.7;2.0;1077.4;741.0;751.0
2024.0;12.0;17.0;12.0;837.9;837.9;712.3;963.6;2.0;1206.4;863.7;837.9
2024.0;12.0;17.0;13.0;742.6;742.6;631.3;854.0;2.0;1250.4;905.8;742.6
2024.0;12.0;17.0;14.0;742.2;742.2;630.8;853.5;2.0;1206.4;863.7;742.2
2024.0;12.0;17.0;15.0;759.9;759.9;645.9;873.9;2.0;1077.4;741.0;759.9
2024.0;12.0;17.0;16.0;538.2;538.2;457.5;619.0;2.0;872.2;549.4;538.2
2024.0;12.0;17.0;17.0;271.6;271.6;230.8;312.4;2.0;604.8;310.8;271.6
2024.0;12.0;17.0;18.0;65.4;65.4;55.6;75.2;2.0;293.4;76.0;65.4
2024.0;12.0;17.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;22.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;23.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;17.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;18.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;18.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;18.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;18.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;18.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;18.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;18.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2024.0;12.0;18.0;8.0;65.3;65.3;55.5;75.1;2.0;293.3;75.9;65.3
2024.0;12.0;18.0;9.0;305.6;305.6;259.8;351.5;2.0;604.7;310.7;305.6
2024.0;12.0;18.0;10.0;558.2;558.2;474.4;641.8;2.0;872.1;549.3;558.2
2024.0;12.0;18.0;11.0;549.7;549.7;467.2;632.0;2.0;1077.3;740.9;549.7
2024.0;12.0;18.0;12.0;897.2;897.2;762.6;1031.8;2.0;1206.3;863.6;897.2
2024.0;12.0;18.0;13.0;674.0;674.0;572.9;775.1;2.0;1250.3;905.7;674.0
2024.0;12.0;18.0;14.0;751.4;751.4;638.7;864.2;2.0;1206.3;863.6;751.4
2024.0;12.0;18.0;15.0;641.6;641.6;545.4;737.9;2.0;1077.3;740.9;641.6
